nt	UM	MU
5902	1.12E-35	1.46E-25
5903	1.27E-27	9.45E-10
5904	3.14E-27	7.95E-16
5905	7.19E-31	9.18E-36
5906	2.34E-05	2.42E-06
5907	8.01E-08	7.25E-08
5908	2.58E-18	7.16E-16
5909	7.21E-25	9.25E-23
5910	3.87E-30	1.02E-24
5911	1.51E-35	1.67E-25
5912	2.89E-42	9.03E-32
5913	5.71E-42	1.20E-43
5914	8.51E-48	3.20E-50
5915	1.21E-61	3.98E-59
5916	4.54E-14	4.11E-15
5917	1.66E-91	3.83E-93
5918	0.00015704	0.00444484
5919	7.69E-11	0.941753733
5920	3.40E-32	3.57E-18
5921	1.54E-55	2.68E-70
5922	7.61E-51	2.99E-12
5923	4.43E-40	1.24E-58
5924	1.49E-65	2.62E-80
5925	2.06E-16	9.04E-16
5926	1.67E-91	4.47E-94
5927	0.005903489	6.83E-06
5928	6.04E-12	6.83E-35
5929	0.650383771	0.00017179
5930	0.007751481	1.74E-16
5931	5.69E-05	9.16E-08
5932	3.02E-76	3.21E-49
5933	2.77E-139	7.26E-134
5934	2.77E-139	8.99E-107
5935	1.33E-62	1.56E-60
5936	6.18E-96	3.47E-87
5937	1.18E-19	6.22E-36
5938	4.10E-19	1.08E-40
5939	0.057064389	1.39E-05
5940	1.40E-05	5.40E-07
5941	0.00010072	1.81E-14
5942	5.32E-05	3.65E-16
5943	9.20E-14	2.99E-12
5944	1.35E-126	9.70E-113
5945	0.012065686	0.000218319
5946	2.59E-19	1.37E-22
5947	0.001177598	0.037839552
5948	0.000286161	0.856888898
5949	3.64E-19	6.72E-16
5950	1.67E-16	1.43E-38
5951	1.35E-36	1.21E-54
5952	1.65E-11	1.78E-17
5953	0.001086624	0.010245988
5954	1.97E-17	2.83E-16
5955	3.27E-11	5.94E-11
5956	5.42E-54	6.37E-40
5957	4.16E-104	2.95E-55
5958	8.99E-107	5.58E-61
5959	6.24E-105	1.12E-88
5960	8.99E-107	1.99E-86
5961	5.15E-95	3.52E-55
5962	2.81E-125	1.93E-96
5963	6.20E-69	2.30E-39
5964	8.18E-09	0.999623011
5965	5.04E-19	3.48E-11
5966	6.59E-30	1.80E-15
5967	1.78E-67	2.89E-50
5968	4.22E-108	1.33E-103
5969	6.41E-13	1.76E-13
5970	0.000130885	0.744274488
5971	1.09E-09	2.79E-11
5972	1.73E-16	1.44E-06
5973	5.07E-91	1.49E-73
5974	5.05E-98	2.81E-107
5975	2.77E-139	2.77E-139
5976	1.56E-52	3.82E-55
5977	1.06E-38	3.55E-66
5978	0.015954005	4.28E-05
5979	0.680631371	0.001758106
5980	1.92E-19	5.29E-25
5981	0.710456779	0.002615892
5982	0.013538605	1.04E-05
5983	9.60E-06	4.91E-46
5984	5.11E-10	2.26E-39
5985	1.99E-15	5.29E-51
5986	6.44E-138	2.77E-139
5987	0.800733985	3.73E-24
5988	8.13E-131	2.77E-139
5989	0.984710391	5.58E-12
5990	2.64E-25	4.20E-60
5991	1.06E-23	2.38E-35
5992	5.94E-50	2.41E-49
5993	1.80E-87	1.90E-92
5994	1.10E-36	3.41E-21
5995	6.59E-23	1.25E-23
5996	1.52E-05	6.07E-15
5997	9.53E-17	4.78E-17
5998	0.000588702	0.184429171
5999	3.35E-06	0.088576906
6000	7.98E-21	7.20E-16
6001	7.53E-16	1.15E-08
6002	4.76E-05	8.07E-05
6003	3.82E-06	4.12E-06
6004	6.13E-14	6.01E-09
6005	1.02E-40	1.44E-31
6006	2.77E-14	3.32E-21
6007	1.25E-51	2.43E-68
6008	2.80E-43	6.06E-53
6009	0.000249281	0.046022121
6010	3.62E-07	0.761441834
6011	1.32E-07	0.000340781
6012	5.96E-07	8.77E-08
6013	2.66E-08	9.62E-07
6014	5.62E-07	0.000745594
6015	9.05E-56	6.64E-34
6016	2.82E-90	2.90E-79
6017	4.99E-123	1.90E-128
6018	1.24E-39	2.61E-31
6019	0.000913475	0.164632027
6020	3.45E-06	0.996283196
6021	9.15E-13	7.01E-15
6022	1.02E-05	0.000812146
6023	0.004438605	0.159586939
6024	3.37E-19	2.38E-54
6025	4.99E-123	2.77E-121
6026	4.43E-41	1.43E-32
6027	3.04E-19	2.52E-13
6028	0.000333769	5.68E-12
6029	0.016380508	7.04E-07
6030	7.48E-07	6.87E-09
6031	0.00030552	3.65E-05
6032	9.89E-15	7.56E-29
6033	6.86E-07	2.72E-07
6034	1.34E-06	1.45E-06
6035	6.72E-05	1.04E-14
6036	8.98E-15	1.80E-09
6037	1.63E-40	2.03E-36
6038	3.38E-48	9.54E-50
6039	2.16E-70	1.01E-68
6040	4.24E-12	2.00E-44
6041	4.70E-05	3.63E-08
6042	5.14E-25	4.70E-48
6043	1.77E-13	9.31E-09
6044	2.31E-46	4.01E-42
6045	1.55E-11	2.64E-10
6046	0.000191794	5.41E-05
6047	0.016535449	9.09E-14
6048	0.911156924	3.74E-10
6049	7.85E-13	3.21E-39
6050	0.000203927	3.49E-07
6051	0.594257455	3.13E-08
6052	5.31E-09	7.23E-10
6053	4.59E-08	1.38E-08
6054	5.51E-07	6.57E-07
6055	0.965139237	0.000304132
6056	4.43E-09	1.10E-32
6057	0.997467005	2.17E-09
6058	0.999998036	9.83E-15
6059	1.32E-05	1.63E-07
6060	9.51E-13	2.07E-38
6061	2.77E-139	2.77E-139
6062	1.31E-99	1.96E-100
6063	8.00E-85	1.23E-101
6064	0.515247371	0.071856701
6065	2.81E-20	2.22E-40
6066	7.95E-33	1.19E-35
6067	8.68E-17	1.50E-35
6068	1.28E-07	1.62E-07
6069	0.000216556	1.81E-06
6070	4.87E-06	3.70E-05
6071	9.48E-24	3.78E-12
6072	2.55E-42	1.14E-30
6073	4.85E-10	0.002740185
6074	1.13E-24	1.58E-22
6075	1.79E-19	1.45E-15
6076	1.43E-32	1.09E-63
6077	6.67E-73	3.10E-77
6078	0.001253341	8.15E-12
6079	5.72E-07	1.32E-09
6080	7.08E-05	0.000158896
6081	0.614964292	1.50E-08
6082	3.86E-14	1.42E-24
6083	3.10E-09	1.03E-23
6084	0.007917543	4.42E-06
6085	3.17E-40	7.52E-54
6086	5.58E-15	1.59E-25
6087	6.92E-39	3.49E-58
6088	0.000690092	1.13E-09
6089	6.53E-08	1.26E-16
6090	4.78E-35	4.04E-37
6091	5.06E-52	2.03E-54
6092	5.49E-30	2.06E-40
6093	2.38E-41	6.47E-54
6094	1.37E-31	2.00E-27
6095	7.54E-77	4.63E-99
6096	0.419808805	0.001322466
6097	4.22E-05	7.36E-06
6098	4.94E-05	0.000264855
6099	1.43E-38	1.88E-08
6100	1.32E-54	7.97E-23
6101	4.27E-65	3.15E-99
6102	1.49E-20	2.48E-35
6103	2.77E-139	7.26E-134
6104	2.86E-76	8.07E-50
6105	1.98E-28	4.64E-28
6106	6.37E-22	4.93E-24
6107	6.35E-38	3.65E-29
6108	1.93E-48	3.02E-43
6109	1.54E-102	6.57E-100
6110	4.16E-122	7.37E-120
6111	5.77E-70	3.51E-72
6112	0.015121309	0.000795916
6113	1.91E-10	4.01E-13
6114	7.65E-10	5.29E-13
6115	1.00E-11	0.00495911
6116	5.36E-72	1.67E-69
6117	2.43E-73	2.16E-31
6118	7.92E-51	2.37E-35
6119	1.70E-46	4.72E-40
6120	3.98E-54	3.53E-28
6121	3.00E-49	2.85E-21
6122	4.90E-21	7.04E-23
6123	2.91E-31	1.34E-11
6124	1.33E-06	0.003783289
6125	3.34E-40	1.79E-42
6126	4.14E-39	3.11E-08
6127	1.57E-73	1.40E-34
6128	7.63E-05	0.001601828
6129	8.72E-20	4.78E-18
6130	3.35E-34	1.14E-28
6131	2.24E-78	1.35E-51
6132	6.78E-14	1.96E-17
6133	0.088457243	1.33E-05
6134	0.005807567	0.351033633
6135	9.39E-31	2.83E-22
6136	1.80E-69	1.93E-68
6137	8.25E-27	1.67E-49
6138	0.008765905	0.079312249
6139	0.002897521	0.170846922
6140	7.65E-25	1.40E-44
6141	1.41E-05	6.79E-05
6142	9.71E-28	4.30E-39
6143	5.53E-34	1.59E-27
6144	2.17E-98	1.59E-74
6145	7.49E-106	7.26E-116
6146	4.29E-41	1.04E-97
6147	0.968343817	1.31E-12
6148	7.39E-10	1.17E-59
6149	0.999989198	3.67E-21
6150	0.999997099	5.67E-33
6151	3.41E-07	7.42E-10
6152	0.427921943	3.69E-09
6153	2.82E-07	2.20E-09
6154	1.33E-06	1.86E-07
6155	5.52E-132	5.52E-132
6156	3.12E-66	3.31E-32
6157	6.28E-46	4.30E-23
6158	2.63E-14	1.32E-38
6159	8.55E-65	2.21E-89
6160	3.55E-19	3.49E-37
6161	1.17E-06	1.01E-07
6162	2.46E-05	1.25E-06
6163	7.57E-10	9.06E-13
6164	0.599158181	2.09E-16
6165	1.07E-34	3.52E-57
6166	0.99976546	3.73E-09
6167	0.993649709	2.78E-08
6168	2.52E-07	8.06E-14
6169	1.32E-10	1.63E-30
6170	2.12E-50	3.22E-44
6171	0.000197408	0.000201846
6172	3.73E-44	4.34E-57
6173	1.38E-32	8.07E-50
6174	9.17E-37	3.30E-57
6175	2.09E-17	4.04E-32
6176	2.73E-49	4.22E-78
6177	0.00036995	0.000397374
6178	9.48E-58	2.12E-62
6179	2.84E-15	4.59E-39
6180	2.05E-84	4.17E-122
6181	0.56002903	6.07E-09
6182	3.55E-63	7.39E-120
6183	0.999993851	6.00E-37
6184	0.999999602	2.45E-33
6185	0.999999989	7.08E-23
6186	0.995499952	1.96E-11
6187	5.95E-06	3.51E-08
6188	0.067386936	1.19E-14
6189	0.000758269	9.89E-31
6190	0.999798264	2.62E-14
6191	0.985109327	6.86E-16
6192	0.217492611	0.03060929
6193	1.28E-21	9.90E-46
6194	2.60E-12	3.40E-36
6195	1.83E-21	1.07E-21
6196	6.85E-05	3.08E-20
6197	8.64E-34	1.41E-46
6198	4.52E-33	2.99E-38
6199	2.11E-15	1.16E-18
6200	2.38E-05	1.39E-05
6201	0.848879795	0.006161163
6202	5.59E-06	2.36E-14
6203	6.08E-11	4.30E-19
6204	0.007132396	9.66E-13
6205	0.987137914	2.22E-07
6206	3.21E-07	8.16E-09
6207	4.64E-07	3.34E-07
6208	0.292756093	2.17E-12
6209	5.43E-21	1.92E-14
6210	1.04E-62	2.67E-18
6211	1.80E-27	1.30E-39
6212	4.75E-67	7.38E-84
6213	1.07E-09	6.99E-09
6214	9.13E-11	2.00E-37
6215	1.86E-06	3.00E-21
6216	0.006325626	5.49E-07
6217	0.553057031	1.64E-08
6218	2.04E-06	1.39E-07
6219	7.82E-20	3.66E-48
6220	8.52E-06	9.39E-07
6221	5.29E-74	8.81E-88
6222	0.00150959	0.002626281
6223	1.94E-24	2.21E-29
6224	5.20E-82	6.27E-64
6225	9.42E-65	5.07E-73
6226	3.52E-26	1.61E-45
6227	0.017193016	0.002685323
6228	7.98E-08	1.13E-20
6229	0.46233672	0.009865242
6230	5.86E-09	1.74E-19
6231	1.61E-08	2.24E-20
6232	0.960213385	2.29E-14
6233	2.90E-05	1.36E-06
6234	1.99E-61	1.65E-40
6235	2.36E-83	3.54E-84
6236	1.65E-77	5.07E-109
6237	5.73E-35	2.62E-80
6238	0.199414454	4.80E-10
6239	1.86E-52	4.05E-80
6240	0.817977908	9.44E-12
6241	8.65E-07	4.81E-44
6242	0.997904395	3.07E-11
6243	0.00924566	2.54E-08
6244	0.373894987	1.64E-08
6245	5.74E-08	1.70E-09
6246	1.68E-09	1.40E-09
6247	9.30E-07	3.69E-07
6248	1.77E-13	4.37E-26
6249	4.71E-37	6.57E-40
6250	4.46E-14	1.62E-26
6251	1.24E-15	1.19E-08
6252	1.05E-38	1.80E-10
6253	3.60E-65	7.58E-63
6254	2.52E-29	1.11E-39
6255	1.39E-56	2.95E-65
6256	7.21E-22	1.91E-45
6257	0.989517666	2.62E-05
6258	1.62E-14	3.97E-21
6259	1.28E-13	4.66E-10
6260	2.40E-35	2.05E-36
6261	2.47E-18	4.42E-16
6262	1.66E-22	2.05E-21
6263	3.43E-27	6.97E-14
6264	1.89E-45	8.84E-24
6265	1.29E-23	2.98E-09
6266	9.33E-26	3.83E-42
6267	4.01E-44	2.47E-54
6268	3.57E-89	5.98E-42
6269	2.77E-139	2.77E-139
6270	2.77E-139	1.07E-130
6271	3.78E-22	1.13E-37
6272	5.14E-48	9.67E-34
6273	5.38E-46	2.21E-80
6274	2.81E-125	4.99E-123
6275	1.08E-50	6.46E-40
6276	6.44E-79	4.29E-94
6277	4.98E-05	1.00E-22
6278	4.84E-07	4.54E-22
6279	0.999755608	8.60E-15
6280	0.001441681	7.06E-07
6281	8.36E-24	1.48E-38
6282	8.30E-27	1.84E-59
6283	6.24E-105	2.86E-111
6284	7.61E-74	2.39E-40
6285	7.26E-134	7.37E-120
6286	8.79E-45	1.05E-25
6287	4.65E-96	1.81E-75
6288	2.77E-139	2.81E-125
6289	1.94E-79	7.16E-52
6290	2.77E-139	1.07E-130
6291	2.76E-78	1.97E-55
6292	7.26E-134	5.12E-123
6293	2.09E-27	2.85E-06
6294	3.53E-24	1.80E-16
6295	4.62E-31	1.29E-24
6296	3.98E-59	1.12E-70
6297	3.54E-18	7.02E-28
6298	5.61E-67	7.74E-58
6299	8.53E-25	8.00E-23
6300	2.62E-26	9.86E-18
6301	0.000726311	0.928337465
6302	8.95E-06	0.496093254
6303	2.95E-21	5.84E-12
6304	1.66E-41	6.99E-21
6305	3.72E-17	3.57E-09
6306	6.28E-05	0.983767828
6307	2.86E-130	1.04E-89
6308	4.82E-07	0.996168726
6309	5.63E-06	0.952412707
6310	2.02E-58	0.000225086
6311	2.30E-23	0.928933093
6312	4.53E-43	5.09E-26
6313	1.05E-41	3.40E-12
6314	1.77E-40	9.99E-08
6315	1.28E-13	7.17E-19
6316	4.59E-55	5.12E-39
6317	6.68E-19	2.94E-06
6318	2.83E-16	1.72E-06
6319	3.04E-06	3.35E-06
6320	6.45E-08	2.49E-09
6321	1.08E-08	6.16E-09
6322	4.32E-07	2.66E-06
6323	9.72E-07	2.47E-07
6324	2.67E-07	9.02E-07
6325	1.14E-34	2.60E-27
6326	1.26E-48	1.79E-23
6327	1.40E-92	5.63E-68
6328	0.000428763	0.10168023
6329	3.22E-09	4.21E-08
6330	0.000279209	0.003117347
6331	2.17E-81	1.15E-56
6332	8.35E-51	2.18E-22
6333	3.26E-77	1.96E-54
6334	5.34E-43	4.21E-21
6335	3.09E-31	3.58E-23
6336	2.11E-07	9.51E-10
6337	4.86E-17	0.000410504
6338	6.48E-31	8.01E-15
6339	4.87E-41	4.18E-27
6340	2.95E-55	1.10E-43
6341	2.65E-26	1.97E-31
6342	2.85E-05	0.988944029
6343	1.17E-08	0.994957502
6344	2.09E-72	5.26E-65
6345	2.86E-66	8.33E-41
6346	4.22E-108	5.28E-50
6347	1.05E-83	3.73E-24
6348	1.99E-34	2.54E-28
6349	7.27E-33	3.79E-37
6350	3.02E-05	0.00047176
6351	2.18E-10	8.46E-15
6352	4.30E-45	7.69E-44
6353	3.48E-38	6.89E-58
6354	4.34E-51	1.02E-38
6355	1.06E-126	8.13E-108
6356	2.94E-68	3.43E-53
6357	1.50E-07	0.88875149
6358	3.04E-32	0.443865686
6359	4.18E-48	9.29E-36
6360	4.97E-62	1.37E-45
6361	6.98E-43	4.59E-18
6362	4.98E-42	4.66E-23
6363	5.59E-09	0.000232159
6364	2.66E-19	0.99948884
6365	6.19E-08	1.90E-05
6366	0.343869762	0.133248127
6367	1.99E-29	9.87E-18
6368	2.52E-37	8.15E-22
6369	5.27E-45	7.86E-50
6370	9.28E-56	2.18E-59
6371	1.07E-59	2.16E-88
6372	1.37E-16	2.21E-35
6373	6.69E-06	5.37E-06
6374	1.82E-12	8.08E-05
6375	7.38E-102	1.12E-108
6376	1.86E-59	1.30E-40
6377	8.64E-61	3.22E-56
6378	1.29E-20	1.54E-17
6379	6.23E-11	4.79E-19
6380	3.75E-12	1.61E-14
6381	7.49E-70	7.16E-52
6382	1.06E-126	4.10E-101
6383	2.77E-121	1.21E-79
6384	3.21E-139	6.15E-138
6385	2.30E-05	0.777580131
6386	8.15E-22	3.50E-23
6387	4.22E-72	1.67E-61
6388	1.31E-117	2.81E-107
6389	7.46E-37	1.83E-32
6390	1.17E-05	2.03E-06
6391	0.975307632	8.10E-09
6392	0.974545859	0.000138975
6393	1.09E-05	2.37E-06
6394	9.76E-34	1.40E-37
6395	1.51E-53	4.16E-51
6396	1.51E-72	5.86E-35
6397	1.02E-54	5.81E-38
6398	1.77E-83	2.40E-64
6399	1.08E-39	6.69E-13
6400	1.46E-43	1.19E-43
6401	1.03E-75	4.60E-41
6402	9.96E-65	2.68E-41
6403	0.000203208	0.838641575
6404	5.17E-10	0.999588949
6405	9.77E-08	0.900190381
6406	1.52E-34	1.69E-18
6407	5.90E-08	7.33E-08
6408	9.03E-10	1.65E-09
6409	7.04E-07	3.60E-05
6410	3.23E-35	2.61E-32
6411	1.07E-130	1.93E-114
6412	3.43E-94	3.62E-85
6413	2.77E-139	2.77E-139
6414	2.81E-125	2.36E-101
6415	2.77E-139	2.77E-139
6416	1.11E-82	1.17E-77
6417	2.77E-139	2.77E-139
6418	1.61E-113	1.61E-113
6419	4.22E-72	8.56E-81
6420	2.53E-138	2.77E-139
6421	0.022149641	3.73E-34
6422	0.023919184	1.23E-26
6423	3.39E-05	6.09E-06
6424	2.64E-08	3.56E-49
6425	0.958530558	3.52E-07
6426	0.003785951	1.59E-05
6427	3.36E-28	9.28E-36
6428	1.98E-16	7.67E-59
6429	0.989871566	3.99E-10
6430	3.00E-68	2.18E-96
6431	0.002185165	0.012169726
6432	2.38E-09	1.74E-07
6433	0.83329441	1.63E-05
6434	1.89E-06	1.52E-08
6435	4.03E-09	4.33E-09
6436	5.16E-05	1.13E-05
6437	7.27E-10	7.54E-10
6438	5.20E-08	5.59E-08
6439	1.46E-39	2.96E-30
6440	1.22E-90	6.17E-26
6441	2.95E-39	4.44E-11
6442	9.38E-54	1.00E-50
6443	4.73E-64	5.93E-20
6444	1.93E-78	4.61E-33
6445	2.21E-55	4.82E-45
6446	1.16E-06	1.07E-05
6447	1.95E-09	5.10E-07
6448	6.56E-11	0.999807373
6449	5.43E-08	4.60E-06
6450	4.96E-46	1.84E-33
6451	1.39E-61	8.15E-13
6452	1.21E-74	1.52E-16
6453	1.93E-96	5.67E-65
6454	1.86E-57	1.72E-34
6455	5.57E-53	3.40E-41
6456	5.45E-06	0.993377049
6457	1.51E-08	1.01E-05
6458	5.93E-05	0.969143634
6459	2.28E-07	7.52E-07
6460	1.72E-08	2.35E-08
6461	8.04E-06	0.003382904
6462	4.54E-82	1.86E-66
6463	4.99E-123	2.81E-125
6464	3.99E-33	5.06E-28
6465	2.00E-19	9.26E-14
6466	0.002060788	0.000356921
6467	3.36E-25	6.76E-45
6468	4.42E-18	0.988083421
6469	9.87E-15	0.999999799
6470	2.82E-12	0.999637672
6471	5.41E-51	9.98E-29
6472	3.32E-75	2.27E-44
6473	1.17E-20	1.61E-14
6474	5.23E-53	2.23E-31
6475	1.07E-94	7.78E-69
6476	5.07E-91	1.66E-55
6477	4.77E-38	4.19E-34
6478	0.000810108	0.010708309
6479	1.30E-35	2.24E-16
6480	2.70E-30	2.42E-15
6481	1.12E-54	8.27E-24
6482	4.26E-15	0.166154386
6483	3.12E-84	8.00E-59
6484	1.90E-128	2.23E-87
6485	1.18E-118	9.07E-60
6486	2.77E-139	1.19E-106
6487	2.81E-125	1.39E-53
6488	8.29E-100	3.32E-43
6489	9.57E-46	1.24E-30
6490	3.44E-112	3.58E-46
6491	3.06E-10	5.65E-36
6492	0.891940134	1.40E-08
6493	0.999998553	5.23E-13
6494	0.000170121	3.01E-09
6495	0.013662179	0.011221449
6496	2.45E-07	2.53E-05
6497	0.000172422	0.001446701
6498	5.26E-92	2.65E-49
6499	3.90E-99	2.67E-53
6500	4.09E-118	8.29E-82
6501	4.10E-101	2.49E-72
6502	7.48E-56	2.11E-44
6503	2.81E-107	3.06E-64
6504	2.24E-77	1.30E-33
6505	1.38E-80	3.59E-55
6506	2.60E-83	1.86E-50
6507	5.97E-94	1.62E-38
6508	1.88E-83	6.37E-68
6509	1.45E-39	3.51E-42
6510	3.58E-36	2.08E-32
6511	2.93E-76	1.76E-58
6512	2.17E-83	2.74E-50
6513	1.39E-34	2.94E-24
6514	4.28E-61	7.90E-48
6515	1.54E-55	2.99E-19
6516	7.18E-14	4.34E-51
6517	5.76E-05	1.02E-08
6518	7.79E-17	2.89E-18
6519	2.99E-17	9.36E-24
6520	9.25E-42	1.76E-30
6521	8.74E-71	5.06E-54
6522	3.25E-66	1.79E-77
6523	7.49E-106	2.28E-99
6524	8.29E-64	1.45E-62
6525	1.04E-61	6.36E-55
6526	3.34E-66	6.14E-52
6527	8.91E-69	2.88E-61
6528	7.49E-88	9.81E-79
6529	7.90E-73	7.49E-74
6530	2.52E-65	1.45E-71
6531	1.59E-109	2.98E-73
6532	2.14E-108	1.37E-85
6533	3.11E-31	0.011332693
6534	1.20E-69	1.83E-64
6535	4.06E-78	7.85E-72
6536	1.59E-41	1.05E-08
6537	8.18E-79	1.92E-68
6538	3.01E-21	0.020821061
6539	0.002742166	0.007315685
6540	5.90E-66	7.68E-53
6541	0.0027548	0.0027548
6542	2.20E-28	1.70E-50
6543	7.61E-27	4.60E-56
6544	6.66E-31	1.07E-55
6545	3.67E-24	1.66E-37
6546	7.34E-27	1.48E-34
6547	3.79E-43	3.76E-40
6548	3.71E-12	9.19E-35
6549	1.15E-49	6.93E-59
6550	1.60E-26	1.28E-28
6551	1.33E-12	9.55E-48
6552	2.42E-12	1.04E-21
6553	5.83E-11	1.09E-14
6554	2.18E-16	2.42E-28
6555	1.37E-07	4.30E-37
6556	1.10E-14	7.37E-18
6557	3.96E-54	8.74E-42
6558	0.009296468	0.009296468
6559	0.014735317	0.014735317
6560	0.016523758	0.016523758
6561	0.014735317	0.014735317
6562	0.009296468	0.009296468
6563	4.82E-22	7.96E-34
6564	0.000373427	3.52E-12
6565	0.003373668	0.002753146
6566	4.94E-33	1.45E-26
6567	2.84E-12	2.77E-18
6568	0.000371903	1.15E-14
6569	2.44E-05	1.15E-05
6570	6.55E-38	6.22E-37
6571	0.0027548	0.0027548
6572	4.17E-20	3.61E-49
6573	0.068067196	0.000251244
6574	0.030543208	0.011205787
6575	0.031294727	0.017358509
6576	0.029907374	0.020316864
6577	0.026329482	0.020164516
6578	0.020373934	0.016860442
6579	0.01173229	0.010233836
6580	9.22E-24	7.12E-31
6581	0.002754907	0.0027548
6582	1.10E-11	4.01E-16
6583	5.95E-12	1.23E-18
6584	1.83E-22	2.58E-27
6585	3.68E-20	1.06E-20
6586	1.26E-06	3.00E-08
6587	0.005052864	0.005004642
6588	0.005022848	0.005000019
6589	4.32E-10	2.20E-16
6590	0.004997939	0.004996298
6591	0.004997034	0.004996302
6592	1.58E-20	4.18E-24
6593	0.0027548	0.0027548
6594	1.93E-22	1.14E-23
6595	0.036042811	0.036042811
6596	0.07984375	0.07984375
6597	0	0
6598	0	0
6599	0	0
6600	0	0
6601	0	0
6602	0	0
6603	0	0
6604	0	0
6605	0	0
6606	0	0
6607	0	0
6608	0	0
6609	0	0
6610	0	0
6611	0	0
6612	0	0
6613	0	0
6614	0	0
6615	0	0
6616	0	0
6617	0	0
6618	0	0
6619	0	0
6620	0	0
6621	0	0
6622	0	0
6623	0	0
6624	0	0
6625	0	0
6626	0	0
6627	0	0
6628	0	0
6629	0	0
6630	0	0
6631	0	0
6632	0	0
6633	0	0
6634	0	0
6635	0	0
6636	0	0
6637	0	0
6638	0	0
6639	0	0
6640	0	0
6641	0	0
6642	0	0
6643	0	0
6644	0	0
6645	0	0
6646	0	0
6647	0	0
6648	0	0
6649	0	0
6650	0	0
6651	0	0
6652	0	0
6653	0	0
6654	0	0
6655	0	0
6656	0	0
6657	0	0
6658	0	0
6659	0	0
6660	0	0
6661	0	0
6662	0	0
6663	0	0
6664	0	0
6665	0	0
6666	0	0
6667	0	0
6668	0	0
6669	0	0
6670	0	0
6671	0	0
6672	0	0
6673	0	0
6674	0	0
6675	0	0
6676	0	0
6677	0	0
6678	0	0
6679	0	0
6680	0	0
6681	0	0
6682	0	0
6683	0	0
6684	0	0
6685	0	0
6686	0	0
6687	0	0
6688	0	0
6689	0	0
6690	0	0
6691	0	0
6692	0	0
6693	0	0
6694	0	0
6695	0	0
6696	0	0
6697	0	0
6698	0	0
6699	0	0
6700	0	0
6701	0	0
6702	0	0
6703	0	0
6704	0	0
6705	0	0
6706	0	0
6707	0	0
6708	0	0
6709	0	0
6710	0	0
6711	0	0
6712	0	0
6713	0	0
6714	0	0
6715	0	0
6716	0	0
6717	0	0
6718	0	0
6719	0	0
6720	0	0
6721	0	0
6722	0	0
6723	0	0
6724	0	0
6725	0	0
6726	0	0
6727	0	0
6728	0	0
6729	0	0
6730	0	0
6731	0	0
6732	0	0
6733	0	0
6734	0	0
6735	0	0
6736	0	0
6737	0	0
6738	0	0
6739	0	0
6740	0	0
6741	0	0
6742	0	0
6743	0	0
6744	0	0
6745	0	0
6746	0	0
6747	0	0
6748	0	0
6749	0	0
6750	0	0
6751	0	0
6752	0	0
6753	0	0
6754	0	0
6755	0	0
6756	0	0
6757	0	0
6758	0	0
6759	0	0
6760	0	0
6761	0	0
6762	0	0
6763	0	0
6764	0	0
6765	0	0
6766	0	0
6767	0	0
6768	0	0
6769	0	0
6770	0	0
6771	0	0
6772	0	0
6773	0	0
6774	0	0
6775	0	0
6776	0	0
6777	0	0
6778	0	0
6779	0	0
6780	0	0
6781	0	0
6782	0	0
6783	0	0
6784	0	0
6785	0	0
6786	0	0
6787	0	0
6788	0	0
6789	0	0
6790	0	0
6791	0	0
6792	0	0
6793	0	0
6794	0	0
6795	0	0
6796	0	0
6797	0	0
6798	0	0
6799	0	0
6800	0	0
6801	0	0
6802	0	0
6803	0	0
6804	0	0
6805	0	0
6806	0	0
6807	0	0
6808	0	0
6809	0	0
6810	0	0
6811	0	0
6812	0	0
6813	0	0
6814	0	0
6815	0	0
6816	0	0
6817	0	0
6818	0	0
6819	0	0
6820	0	0
6821	0	0
6822	0	0
6823	0	0
6824	0	0
6825	0	0
6826	0	0
6827	0	0
6828	0	0
6829	0	0
6830	0	0
6831	0	0
6832	0	0
6833	0	0
6834	0	0
6835	0	0
6836	0	0
6837	0	0
6838	0	0
6839	0	0
6840	0	0
6841	0	0
6842	0	0
6843	0	0
6844	0	0
6845	0	0
6846	0	0
6847	0	0
6848	0	0
6849	0	0
6850	0	0
6851	0	0
6852	0	0
6853	0	0
6854	0	0
6855	0	0
6856	0	0
6857	0	0
6858	0	0
